source_file,asin,model,verified_purchase,vine_review,title,title_zh,body,body_zh,rating,polarity,helpful_votes,image_count,has_video,link,review_date,topics,persona_tags,persona_evidence,persona__婴幼儿/儿童家庭,persona__敏感肌/干痒/湿疹困扰人群,persona__氯味/泳池味困扰用户,persona__泡澡护理/放松型用户,persona__硬水/矿物残留困扰用户,motivation_tags,motivation_evidence,motivation__改善泡澡后皮肤/头发体感,motivation__安装方便、挂上就能用,motivation__适合宝宝/敏感肌场景,motivation__降低氯味/泳池味,motivation__缓解硬水导致的干涩/刺激感,motivation__高频使用下也要好维护,positive_tags,positive_evidence,positive__改善皮肤/头发感受,positive__安装方便/适配性强,positive__宝宝/敏感肌场景友好,positive__减少氯味/泳池味,positive__水流稳定/不易飞溅,negative_tags,negative_evidence,negative__绕流/溢流/过滤路径失效,negative__宣传口径争议（重金属/TDS等）,negative__安装不稳/固定带打滑,negative__滤芯更换麻烦/寿命不清,negative__掉砂/掉屑/包装脏污,negative__发霉/卫生清洁风险,negative__敏感肌/宝宝场景效果不稳定,negative__去氯效果不明显/气味仍重,negative__硬水改善不明显/肤感无变化,negative__整体无效/不符合预期,negative__质量破损/做工问题,negative__二次销售/疑似退货品,qa__低星未命中投诉点,qa__高星含投诉点,qa__正文为空仅标题可用,qa__硬水标签需复核,qa__低星含正向标签,qa__需要人工复核,qa__复核原因,negative_severity_level,negative_confidence,negative_revision_note,qa__低置信度标题归因,qa__高星轻微吐槽
B0D3X39378-US-Reviews-260420-449410.xlsx,B0D3X39378,Color: White,,,Great for Clean Water,非常适合清洁水,"My water feels softer, and I noticed a big difference in skin irritation after using it. The filter lasts a long time, and it's easy to install.",我的水感觉更柔软，使用后我注意到皮肤刺激有很大的不同。过滤器使用寿命长，易于安装。,5.0,positive_4_5,0,0,,https://www.amazon.com/gp/customer-reviews/RE7LRYH0APKQE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0D3X39378,2024-11-05,hair_skin_improvement;installation_fit;refill_lifespan;ease_of_use_positive,敏感肌/干痒/湿疹困扰人群；硬水/矿物残留困扰用户,"{""敏感肌/干痒/湿疹困扰人群"": [""and I noticed a big difference in skin irritation after using it.""], ""硬水/矿物残留困扰用户"": [""Great for Clean Water My water feels softer, and I noticed a big difference in skin irritation after us""]}",,Y,,,Y,安装方便、挂上就能用；缓解硬水导致的干涩/刺激感,"{""安装方便、挂上就能用"": [""filter lasts a long time, and it's easy to install.""], ""缓解硬水导致的干涩/刺激感"": [""Great for Clean Water My water feels softer, and I noticed a big difference in skin irritation after us""]}",,Y,,,Y,,安装方便/适配性强,"{""安装方便/适配性强"": [""filter lasts a long time, and it's easy to install.""]}",,Y,,,,未命中,{},,,,,,,,,,,,,,,,,,,,none,,按规则8：softer/harsh/hard water 归入硬水；按规则8：softer/harsh/hard water 归入硬水动机,,
B0D3X39378-US-Reviews-260420-449410.xlsx,B0D3X39378,Color: White,Y,,Easy to Install and Effective,易于安装且有效,"Super easy to install, and it works wonders! I can tell my water is cleaner, and my skin isn’t as irritated after baths. Excellent purchase for sensitive skin!",超级容易安装，而且效果很好！我可以看出我的水更干净了，洗澡后我的皮肤也没有那么刺激。适合敏感肌肤的绝佳选择！,5.0,positive_4_5,0,0,,https://www.amazon.com/gp/customer-reviews/R1XEDZEEDVZYYX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0D3X39378,2024-11-05,hair_skin_improvement;baby_child_sensitive_skin;installation_fit;ease_of_use_positive,敏感肌/干痒/湿疹困扰人群,"{""敏感肌/干痒/湿疹困扰人群"": [""r is cleaner, and my skin isn't as irritated after baths."", ""Excellent purchase for sensitive skin!""]}",,Y,,,,安装方便、挂上就能用；适合宝宝/敏感肌场景,"{""安装方便、挂上就能用"": [""Easy to Install and Effective"", ""Super easy to install, and it works wonders!""], ""适合宝宝/敏感肌场景"": [""Excellent purchase for sensitive skin!""]}",,Y,Y,,,,安装方便/适配性强；宝宝/敏感肌场景友好,"{""安装方便/适配性强"": [""Easy to Install and Effective"", ""Super easy to install, and it works wonders!""], ""宝宝/敏感肌场景友好"": [""Excellent purchase for sensitive skin!""]}",,Y,Y,,,未命中,{},,,,,,,,,,,,,,,,,,,,none,,,,
B0D3X39378-US-Reviews-260420-449410.xlsx,B0D3X39378,Color: White,Y,,Noticeable Improvement for Hair,头发明显改善,I’ve noticed a huge improvement in my hair since using this filter. It’s less frizzy and feels healthier overall. Great product for anyone dealing with hard water!,自从使用这个滤镜以来，我注意到我的头发有了巨大的改善。它不那么毛躁，整体感觉更健康。对于任何处理硬水的人来说都是很好的产品！,5.0,positive_4_5,0,0,,https://www.amazon.com/gp/customer-reviews/R10837K8QMXE8E/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0D3X39378,2024-11-05,hair_skin_improvement;heavy_metals_tds_overclaim,硬水/矿物残留困扰用户,"{""硬水/矿物残留困扰用户"": [""at product for anyone dealing with hard water!"", ""oduct for anyone dealing with hard water! 头发明显改善 自从使用这个滤镜以来，我注意到我的头发有了巨大的改善。它不那么毛躁，整体感觉更健康。对于任何处理硬水的""]}",,,,,Y,缓解硬水导致的干涩/刺激感,"{""缓解硬水导致的干涩/刺激感"": [""at product for anyone dealing with hard water!"", ""oduct for anyone dealing with hard water! 头发明显改善 自从使用这个滤镜以来，我注意到我的头发有了巨大的改善。它不那么毛躁，整体感觉更健康。对于任何处理硬水的""]}",,,,,Y,,未命中,{},,,,,,未命中,{},,,,,,,,,,,,,,,,,,,,none,,按规则8：softer/harsh/hard water 归入硬水；按规则8：softer/harsh/hard water 归入硬水动机,,
B0D3X39378-US-Reviews-260420-449410.xlsx,B0D3X39378,Color: White,,Y,So easy to use,如此易于使用,"Not much, you can really say about this. It’s super easy to use. You popped the little handle on the top of it put it underneath the spout of your tub and turn your bathtub on and I guarantee you it will filter all the ick out of your water, then I tend to put in a bath bomb and soak my little body away. I definitely recommend it. It will pull a lot of the ick out of your water and then allow you to use bath salts Epson salt bath bombs to soak away your hurt. The amount of water pressure didn’t seem to matter. It definitely flowed without a problem. I definitely think this is a fairly quality item. It functions very easily and anybody can use it if you live in a city and your water isn’t softened this will help.",没什么，你真的可以说。它超级好用。你把小把手放在它上面，放在浴缸的出水口下面，然后打开你的浴缸，我保证它会把你水里的所有病都过滤掉，然后我倾向于放一个沐浴球，把我的小身体浸湿。我绝对推荐它。它会从您的水中去除很多疾病，然后让您使用浴盐 爱普生盐浴球 来泡掉你的伤。 水压的大小似乎无关紧要。它绝对流畅，没有问题。我绝对认为这是一个相当优质的项目。它的功能非常容易，如果你住在城市里，而且你的水没有被软化，任何人都可以使用它，这将有所帮助。,5.0,positive_4_5,0,0,,https://www.amazon.com/gp/customer-reviews/R3QQ9VULJ54QOE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0D3X39378,2024-11-04,installation_fit;overflow_flow_splash;leak_stability;ease_of_use_positive,泡澡护理/放松型用户,"{""泡澡护理/放松型用户"": [""n I tend to put in a bath bomb and soak my little body away."", ""ath salts Epson salt bath bombs to soak away your hurt.""]}",,,,Y,,安装方便、挂上就能用,"{""安装方便、挂上就能用"": [""So easy to use"", ""It's super easy to use.""]}",,Y,,,,,安装方便/适配性强,"{""安装方便/适配性强"": [""It's super easy to use.""]}",,Y,,,,未命中,{},,,,,,,,,,,,,,,,,,,,none,,,,
B0D3X39378-US-Reviews-260420-449410.xlsx,B0D3X39378,Color: White,Y,,Noticeable Improvement,显著改善,I've noticed a significant improvement in the quality of my bath water since using this filter. It’s easy to install and makes my skin feel soft and hydrated!,自从使用这个过滤器以来，我注意到我的洗澡水质量有了显着改善。它很容易安装，让我的皮肤感觉柔软和水润！,5.0,positive_4_5,0,1,,https://www.amazon.com/gp/customer-reviews/R2XJN4S9ED8FKE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0D3X39378,2024-11-04,hair_skin_improvement;installation_fit;ease_of_use_positive,未命中,{},,,,,,安装方便、挂上就能用,"{""安装方便、挂上就能用"": [""It's easy to install and makes my skin feel soft and hy""]}",,Y,,,,,安装方便/适配性强,"{""安装方便/适配性强"": [""It's easy to install and makes my skin feel soft and hy""]}",,Y,,,,未命中,{},,,,,,,,,,,,,,,,,,,,none,,,,
B0D3X39378-US-Reviews-260420-449410.xlsx,B0D3X39378,Color: White,Y,,Great Value for Money,物超所值,"For the price, this bathtub water filter is an excellent investment. It effectively removes impurities, and I can feel the difference in my skin.",就价格而言，这款浴缸滤水器是一项极好的投资。它有效地去除杂质，我能感觉到我皮肤的不同。,5.0,positive_4_5,0,0,,https://www.amazon.com/gp/customer-reviews/R1WDFH32Y3EQ21/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0D3X39378,2024-11-04,hair_skin_improvement,未命中,{},,,,,,未命中,{},,,,,,,未命中,{},,,,,,未命中,{},,,,,,,,,,,,,,,,,,,,none,,,,
B0D3X39378-US-Reviews-260420-449410.xlsx,B0D3X39378,Color: White,Y,,Amazing Water Quality,令人惊叹的水质,"It removes chlorine and impurities, leaving my skin feeling soft and refreshed. I love the clean water, and my baths are much more enjoyable now.",它可以去除氯和杂质，让我的皮肤感觉柔软清爽。我喜欢干净的水，现在我的沐浴更加愉快。,5.0,positive_4_5,0,0,,https://www.amazon.com/gp/customer-reviews/R1YGVZKFKS84FX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0D3X39378,2024-11-01,chlorine_smell_reduction;hair_skin_improvement;ease_of_use_positive,氯味/泳池味困扰用户,"{""氯味/泳池味困扰用户"": [""It removes chlorine and impurities, leaving my skin fe""]}",,,Y,,,降低氯味/泳池味,"{""降低氯味/泳池味"": [""It removes chlorine and impurities, leaving my skin fe""]}",,,,Y,,,减少氯味/泳池味,"{""减少氯味/泳池味"": [""It removes chlorine and impurities, leaving my skin fe""]}",,,,Y,,未命中,{},,,,,,,,,,,,,,,,,,,,none,,按规则7/8：water quality 单独不算硬水，移除硬水 persona；按规则7/8：water quality 单独不算硬水，移除硬水动机,,
B0D3X39378-US-Reviews-260420-449410.xlsx,B0D3X39378,Color: White,Y,,I’m thrilled with the bathtub water filter!,我对浴缸滤水器感到兴奋！,"It has significantly improved the quality of my bathwater, making it much gentler on my skin. I appreciate the easy installation and the clear instructions provided.",它显着改善了我的洗澡水质量，使其对我的皮肤更加温和。我很欣赏它的简单安装和提供的清晰说明。,5.0,positive_4_5,0,0,,https://www.amazon.com/gp/customer-reviews/R25ROYAXYB0NRJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0D3X39378,2024-11-01,hair_skin_improvement;installation_fit;ease_of_use_positive,未命中,{},,,,,,未命中,{},,,,,,,未命中,{},,,,,,未命中,{},,,,,,,,,,,,,,,,,,,,none,,,,
B0D3X39378-US-Reviews-260420-449410.xlsx,B0D3X39378,Color: White,Y,,highly recommend,强烈推荐,"This bathtub water filter made a noticeable difference! My skin and hair feel softer after every bath, and there’s no more chlorine smell. Easy to install and works great",这款浴缸滤水器产生了明显的不同！每次洗澡后，我的皮肤和头发都感觉更柔软，而且不再有氯的气味。易于安装且效果很好,5.0,positive_4_5,0,0,,https://www.amazon.com/gp/customer-reviews/R1JQ92I4LJQ0PK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0D3X39378,2024-10-31,chlorine_smell_reduction;hair_skin_improvement;installation_fit;ease_of_use_positive,氯味/泳池味困扰用户,"{""氯味/泳池味困扰用户"": [""er every bath, and there's no more chlorine smell.""]}",,,Y,,,安装方便、挂上就能用；降低氯味/泳池味；高频使用下也要好维护,"{""安装方便、挂上就能用"": [""Easy to install and works great""], ""降低氯味/泳池味"": [""er every bath, and there's no more chlorine smell.""], ""高频使用下也要好维护"": [""My skin and hair feel softer after every bath, and there's no more chlorine smel""]}",,Y,,Y,,Y,安装方便/适配性强,"{""安装方便/适配性强"": [""Easy to install and works great""]}",,Y,,,,未命中,{},,,,,,,,,,,,,,,,,,,,none,,,,
B0D3X39378-US-Reviews-260420-449410.xlsx,B0D3X39378,Color: White,Y,,Excellent Quality and Performance,卓越的质量和性能,"The quality of this filter is impressive. It’s sturdy and does exactly what it promises. My bathwater is noticeably fresher, and my skin feels better than ever.",这个过滤器的质量令人印象深刻。它很坚固，完全符合它的承诺。我的洗澡水明显更新鲜，我的皮肤感觉比以往任何时候都好。,5.0,positive_4_5,0,0,,https://www.amazon.com/gp/customer-reviews/RER8HJ93LGPEQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0D3X39378,2024-10-30,hair_skin_improvement,未命中,{},,,,,,改善泡澡后皮肤/头发体感,"{""改善泡澡后皮肤/头发体感"": [""ater is noticeably fresher, and my skin feels better than ever.""]}",Y,,,,,,改善皮肤/头发感受,"{""改善皮肤/头发感受"": [""ater is noticeably fresher, and my skin feels better than ever.""]}",Y,,,,,未命中,{},,,,,,,,,,,,,,,,,,,,none,,,,
B0D3X39378-US-Reviews-260420-449410.xlsx,B0D3X39378,Color: White,Y,,Easy to Install,易于安装,"Installation was a breeze, and I noticed the difference right away. The water feels much cleaner, and there’s no more chlorine smell.",安装轻而易举，我立即注意到了不同之处。水感觉干净多了，而且没有更多的氯味。,5.0,positive_4_5,0,0,,https://www.amazon.com/gp/customer-reviews/R3NGTXS686GA5B/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0D3X39378,2024-10-30,chlorine_smell_reduction;installation_fit;ease_of_use_positive,氯味/泳池味困扰用户,"{""氯味/泳池味困扰用户"": [""much cleaner, and there's no more chlorine smell.""]}",,,Y,,,安装方便、挂上就能用；降低氯味/泳池味,"{""安装方便、挂上就能用"": [""Easy to Install""], ""降低氯味/泳池味"": [""much cleaner, and there's no more chlorine smell.""]}",,Y,,Y,,,安装方便/适配性强,"{""安装方便/适配性强"": [""Easy to Install""]}",,Y,,,,未命中,{},,,,,,,,,,,,,,,,,,,,none,,,,
B0D3X39378-US-Reviews-260420-449410.xlsx,B0D3X39378,Color: White,Y,,Softer Skin,更柔软的皮肤,"This filter has been amazing for my skin and hair! It noticeably reduces chlorine and other chemicals, leaving my skin softer and my hair smoother.",这个过滤器对我的皮肤和头发都很棒！它显着减少了氯和其他化学物质，让我的皮肤更柔软，头发更光滑。,5.0,positive_4_5,0,0,,https://www.amazon.com/gp/customer-reviews/R26DHYXIJJS1LJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0D3X39378,2024-10-30,chlorine_smell_reduction;hair_skin_improvement,氯味/泳池味困扰用户,"{""氯味/泳池味困扰用户"": [""It noticeably reduces chlorine and other chemicals, leaving my sk""]}",,,Y,,,改善泡澡后皮肤/头发体感；降低氯味/泳池味,"{""改善泡澡后皮肤/头发体感"": [""Softer Skin""], ""降低氯味/泳池味"": [""It noticeably reduces chlorine and other chemicals, leaving my sk""]}",Y,,,Y,,,改善皮肤/头发感受,"{""改善皮肤/头发感受"": [""Softer Skin""]}",Y,,,,,未命中,{},,,,,,,,,,,,,,,,,,,,none,,,,
B0D3X39378-US-Reviews-260420-449410.xlsx,B0D3X39378,Color: White,Y,,Easy to Install!,易于安装！,"I love my new bathtub water filter! It's easy to install and immediately made my bath water feel fresher. My skin feels softer, and there's less residue left behind.",我喜欢我的新浴缸滤水器！它很容易安装，并立即让我的洗澡水感觉更新鲜。我的皮肤感觉更柔软，留下的残留物也更少。,5.0,positive_4_5,0,0,,https://www.amazon.com/gp/customer-reviews/R15QXRZJSKWJLS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0D3X39378,2024-10-30,hair_skin_improvement;installation_fit;material_shedding_contamination;ease_of_use_positive,未命中,{},,,,,,改善泡澡后皮肤/头发体感；安装方便、挂上就能用,"{""改善泡澡后皮肤/头发体感"": [""My skin feels softer, and there's less residue l""], ""安装方便、挂上就能用"": [""Easy to Install!"", ""It's easy to install and immediately made my bath water""]}",Y,Y,,,,,改善皮肤/头发感受；安装方便/适配性强,"{""改善皮肤/头发感受"": [""My skin feels softer, and there's less residue left b""], ""安装方便/适配性强"": [""Easy to Install!"", ""It's easy to install and immediately made my bath water""]}",Y,Y,,,,未命中,{},,,,,,,,,,,,,,,,,,,,none,,,,
B0D3X39378-US-Reviews-260420-449410.xlsx,B0D3X39378,Color: White,Y,,Great Addition to My Bathroom!,对我的浴室来说，这真是个大补充！,"The bathtub water filter has made a noticeable difference in the water quality. It feels so much cleaner and softer on my skin. Installation was simple, and I appreciate the improved bathing experience.",浴缸滤水器对水质产生了明显的影响。我的皮肤感觉更干净、更柔软。安装很简单，我很欣赏改进的沐浴体验。,5.0,positive_4_5,0,0,,https://www.amazon.com/gp/customer-reviews/RHNU1DYHGZM4J/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0D3X39378,2024-10-30,hair_skin_improvement;installation_fit;ease_of_use_positive,未命中,{},,,,,,未命中,{},,,,,,,未命中,{},,,,,,未命中,{},,,,,,,,,,,,,,,,,,,,none,,按规则7/8：water quality 单独不算硬水，移除硬水 persona；按规则7/8：water quality 单独不算硬水，移除硬水动机,,
B0D3X39378-US-Reviews-260420-449410.xlsx,B0D3X39378,Color: White,Y,,Didn't like how it fit on my tub.,不喜欢它放在我的浴缸里。,I was not thrilled with how it fit on my faucet. It was in the way when I wanted to move around or soak with feet up. I have to remove it after each use. Once bath is run. Too much work.,我对它如何安装在我的水龙头上并不感到兴奋。 当我想四处走动或双脚起身时，它会妨碍我。 每次使用后我都必须将其移除。 一旦运行了 bath。 工作量太大。,1.0,negative_1_2,0,0,,https://www.amazon.com/gp/customer-reviews/R34DNWSR0P5S4L/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0D3X39378,2024-10-29,installation_fit;ease_of_use_positive,泡澡护理/放松型用户,"{""泡澡护理/放松型用户"": [""ay when I wanted to move around or soak with feet up.""]}",,,,Y,,未命中,{},,,,,,,未命中,{},,,,,,未命中,{},,,,,,,,,,,,,Y,,,,,Y,1-2星但未命中任何投诉点标签,none,,,,
B0D3X39378-US-Reviews-260420-449410.xlsx,B0D3X39378,Color: White,Y,,Easy to Install,易于安装,It fits perfectly and works wonders. My skin feels so much better after using it. I’m very happy with this purchase!,它完美贴合并创造奇迹。使用后我的皮肤感觉好多了。我对这次购买非常满意！,5.0,positive_4_5,0,0,,https://www.amazon.com/gp/customer-reviews/R3ABWFTG1N0DMQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0D3X39378,2024-10-29,hair_skin_improvement;installation_fit;ease_of_use_positive,未命中,{},,,,,,改善泡澡后皮肤/头发体感；安装方便、挂上就能用,"{""改善泡澡后皮肤/头发体感"": [""My skin feels so much better after using it.""], ""安装方便、挂上就能用"": [""Easy to Install""]}",Y,Y,,,,,改善皮肤/头发感受；安装方便/适配性强,"{""改善皮肤/头发感受"": [""My skin feels so much better after using it.""], ""安装方便/适配性强"": [""Easy to Install""]}",Y,Y,,,,未命中,{},,,,,,,,,,,,,,,,,,,,none,,,,
B0D3X39378-US-Reviews-260420-449410.xlsx,B0D3X39378,Color: White,Y,,Amazing Water Quality,令人惊叹的水质,This bathtub water filter has made a noticeable difference! The water feels cleaner and softer. I love soaking without worrying about chemicals.,这款浴缸滤水器产生了明显的变化！水感觉更干净、更柔软。我喜欢浸泡而不用担心化学物质。,5.0,positive_4_5,0,0,,https://www.amazon.com/gp/customer-reviews/R2GCNWVQQ1DQ2S/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0D3X39378,2024-10-29,hair_skin_improvement;ease_of_use_positive,泡澡护理/放松型用户,"{""泡澡护理/放松型用户"": [""I love soaking without worrying about chemicals.""]}",,,,Y,,未命中,{},,,,,,,未命中,{},,,,,,未命中,{},,,,,,,,,,,,,,,,,,,,none,,按规则7/8：water quality 单独不算硬水，移除硬水 persona；按规则7/8：water quality 单独不算硬水，移除硬水动机,,
B0D3X39378-US-Reviews-260420-449410.xlsx,B0D3X39378,Color: White,Y,,Noticeable Difference in Water Quality,水质差异显著,"The water feels softer, and there's no more chlorine smell. It's easy to install, and I love knowing that my skin is protected from harsh chemicals.",水感觉更柔软，不再有氯味。它很容易安装，而且我知道我的皮肤受到保护免受刺激性化学物质的侵害。,5.0,positive_4_5,0,0,,https://www.amazon.com/gp/customer-reviews/R20HKFHTFHDU6G/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0D3X39378,2024-10-28,chlorine_smell_reduction;hair_skin_improvement;installation_fit;ease_of_use_positive,氯味/泳池味困扰用户；硬水/矿物残留困扰用户,"{""氯味/泳池味困扰用户"": [""feels softer, and there's no more chlorine smell.""], ""硬水/矿物残留困扰用户"": [""Noticeable Difference in Water Quality"", ""fference in Water Quality The water feels softer, and there's no more chlorine smell. It's easy to install,""]}",,,Y,,Y,安装方便、挂上就能用；降低氯味/泳池味；缓解硬水导致的干涩/刺激感,"{""安装方便、挂上就能用"": [""It's easy to install, and I love knowing that my skin i""], ""降低氯味/泳池味"": [""feels softer, and there's no more chlorine smell.""], ""缓解硬水导致的干涩/刺激感"": [""Noticeable Difference in Water Quality"", ""ing that my skin is protected from harsh chemicals."", ""fference in Water Quality The water feels softer, and there's no more chlorine smell. It's easy to install,""]}",,Y,,Y,Y,,安装方便/适配性强,"{""安装方便/适配性强"": [""It's easy to install, and I love knowing that my skin i""]}",,Y,,,,未命中,{},,,,,,,,,,,,,,,,,,,,none,,按规则8：softer/harsh/hard water 归入硬水；按规则8：softer/harsh/hard water 归入硬水动机,,
B0D3X39378-US-Reviews-260420-449410.xlsx,B0D3X39378,Color: White,Y,,Amazing Water Quality,令人惊叹的水质,The water feels softer and smells fresh. I love knowing that harmful chemicals are filtered out. It’s easy to install and works perfectly—definitely a worthwhile investment for better skin and hair!,水感觉更柔软，闻起来很清新。我喜欢知道有害化学物质被过滤掉。它易于安装且运行良好——绝对值得投资，以改善皮肤和头发！,5.0,positive_4_5,0,0,,https://www.amazon.com/gp/customer-reviews/R207XL9N26C2GL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0D3X39378,2024-10-28,hair_skin_improvement;installation_fit;leak_stability;ease_of_use_positive,硬水/矿物残留困扰用户,"{""硬水/矿物残留困扰用户"": [""Amazing Water Quality"", ""Amazing Water Quality The water feels softer and smells fresh. I love knowing that harmful chemicals are""]}",,,,,Y,安装方便、挂上就能用；缓解硬水导致的干涩/刺激感,"{""安装方便、挂上就能用"": [""It's easy to install and works perfectly—definitely a w""], ""缓解硬水导致的干涩/刺激感"": [""Amazing Water Quality"", ""Amazing Water Quality The water feels softer and smells fresh. I love knowing that harmful chemicals are""]}",,Y,,,Y,,安装方便/适配性强,"{""安装方便/适配性强"": [""It's easy to install and works perfectly—definitely a w""]}",,Y,,,,未命中,{},,,,,,,,,,,,,,,,,,,,none,,按规则8：softer/harsh/hard water 归入硬水；按规则8：softer/harsh/hard water 归入硬水动机,,
B0D3X39378-US-Reviews-260420-449410.xlsx,B0D3X39378,Color: White,Y,,Fantastic Product,神奇的产品,"This filter does an excellent job! It was easy to set up, and I can tell the difference in the water quality. My baths are now much more enjoyable.",这个过滤器做得很好！它很容易设置，而且我能分辨出水质的差异。我的沐浴现在更加愉快了。,5.0,positive_4_5,0,0,,https://www.amazon.com/gp/customer-reviews/R2Q7PEVYL1LD6P/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0D3X39378,2024-10-28,ease_of_use_positive,未命中,{},,,,,,未命中,{},,,,,,,未命中,{},,,,,,未命中,{},,,,,,,,,,,,,,,,,,,,none,,按规则7/8：water quality 单独不算硬水，移除硬水 persona；按规则7/8：water quality 单独不算硬水，移除硬水动机,,
B0D3X39378-US-Reviews-260420-449410.xlsx,B0D3X39378,Color: White,Y,,Perfect for Relaxation,非常适合放松,"I’ve been using this filter for a few weeks, and I love it! My skin feels healthier, and the water is much clearer. It’s perfect for those long, relaxing baths!",我已经使用这个过滤器几周了，我喜欢它！我的皮肤感觉更健康，水也更清澈。非常适合那些长时间、放松的沐浴！,5.0,positive_4_5,0,0,,https://www.amazon.com/gp/customer-reviews/RY37QK0IONL1T/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0D3X39378,2024-10-28,hair_skin_improvement;installation_fit;ease_of_use_positive,泡澡护理/放松型用户,"{""泡澡护理/放松型用户"": [""It's perfect for those long, relaxing baths!""]}",,,,Y,,改善泡澡后皮肤/头发体感,"{""改善泡澡后皮肤/头发体感"": [""My skin feels healthier, and the water is much c""]}",Y,,,,,,未命中,{},,,,,,未命中,{},,,,,,,,,,,,,,,,,,,,none,,,,
B0D3X39378-US-Reviews-260420-449410.xlsx,B0D3X39378,Color: White,Y,,Average filtration,平均过滤,"While this was easy to install and fit quite well on my faucet. However, there was a smell that came from the product and it didn't really take any impurities from my water.",虽然它很容易安装并且非常适合我的水龙头。然而，产品有一股气味，而且它并没有真正从我的水中去除任何杂质。,1.0,negative_1_2,3,5,,https://www.amazon.com/gp/customer-reviews/R1AMMAO2TDP218/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0D3X39378,2024-10-26,chlorine_smell_reduction;installation_fit;ease_of_use_positive,未命中,{},,,,,,安装方便、挂上就能用,"{""安装方便、挂上就能用"": [""While this was easy to install and fit quite well on my faucet.""]}",,Y,,,,,未命中,{},,,,,,未命中,{},,,,,,,,,,,,,Y,,,,,Y,1-2星但未命中任何投诉点标签,none,,,,
B0D3X39378-US-Reviews-260420-449410.xlsx,B0D3X39378,Color: White,Y,,"Since using this filter, my skin has improved significantly.",自从使用这个过滤器后，我的皮肤有了明显的改善。,"Since using this filter, my skin has improved significantly.",自从使用这个过滤器后，我的皮肤有了明显的改善。,5.0,positive_4_5,0,0,,https://www.amazon.com/gp/customer-reviews/R30NGU3GF8LKG2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0D3X39378,2024-10-26,hair_skin_improvement,未命中,{},,,,,,未命中,{},,,,,,,未命中,{},,,,,,未命中,{},,,,,,,,,,,,,,,,,,,,none,,,,
B0D3X39378-US-Reviews-260420-449410.xlsx,B0D3X39378,Color: White,Y,,Great Value,物超所值,"For the price, this filter delivers fantastic results. It’s effective and lasts a long time, making it a smart investment for anyone who cares about their water quality.",就价格而言，这个过滤器提供了极好的结果。它有效且持续时间长，对于任何关心水质的人来说都是一项明智的投资。,5.0,positive_4_5,0,0,,https://www.amazon.com/gp/customer-reviews/R3SQ411B5T1OF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0D3X39378,2024-10-26,refill_lifespan,未命中,{},,,,,,未命中,{},,,,,,,未命中,{},,,,,,未命中,{},,,,,,,,,,,,,,,,,,,,none,,按规则7/8：water quality 单独不算硬水，移除硬水 persona；按规则7/8：water quality 单独不算硬水，移除硬水动机,,
B0D3X39378-US-Reviews-260420-449410.xlsx,B0D3X39378,Color: White,Y,,Easy Installation,易于安装,Installing this filter was a breeze! I had it set up in just a few minutes. It’s user-friendly and works perfectly.,安装这个过滤器轻而易举！我在几分钟内就完成了设置。它是用户友好的并且运行良好。,5.0,positive_4_5,0,0,,https://www.amazon.com/gp/customer-reviews/RAWY54GT1PBQ6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0D3X39378,2024-10-26,installation_fit;ease_of_use_positive,未命中,{},,,,,,未命中,{},,,,,,,未命中,{},,,,,,未命中,{},,,,,,,,,,,,,,,,,,,,none,,,,
